# OUI	Vendor	(generated by tools/make-oui-table.sh from TShark (Wireshark) 4.4.6 (v4.4.6-0-gaebb20483889).)
00:00:54	Schneider Electric
00:00:6C	Schneider Electric
00:00:D0	Develcon Electronics Ltd.
00:01:23	Schneider Electric Japan Holdings Ltd.
00:01:31	Bosch Security Systems, Inc.
00:03:93	Apple, Inc.
00:04:17	Schneider Electric
00:04:25	Atmel Corporation
00:04:63	Bosch Security Systems
00:04:74	Legrand
00:04:9F	Freescale Semiconductor
00:04:A3	Microchip Technology Inc.
00:05:02	Apple, Inc.
00:05:2F	Leviton Network Solutions
00:06:4A	Honeywell Co., Ltd. (KOREA)
00:07:68	Danfoss A/S
00:07:A6	Leviton Manufacturing Co., Inc.
00:0A:13	Honeywell Video Systems
00:0A:27	Apple, Inc.
00:0A:95	Apple, Inc.
00:0B:0F	Bosch Rexroth
00:0B:2D	Danfoss Inc.
00:0B:57	Silicon Laboratories
00:0C:6C	Eve Systems GmbH
00:0C:81	Schneider Electric (Australia)
00:0D:5C	Robert Bosch GmbH, VT-ATMO
00:0D:6F	Ember Corporation
00:0D:93	Apple, Inc.
00:0F:E7	Lutron Electronics Co., Inc.
00:10:17	Bosch Access Systems GmbH
00:10:FA	Apple, Inc.
00:11:00	Schneider Electric
00:11:12	Honeywell CMSS
00:11:24	Apple, Inc.
00:11:50	Belkin Corporation
00:12:37	Texas Instruments
00:12:4B	Texas Instruments
00:12:D1	Texas Instruments
00:12:D2	Texas Instruments
00:13:24	Schneider Electric Ultra Terminal
00:14:51	Apple, Inc.
00:15:8D	Jennic Ltd
00:15:BC	Develco
00:16:CB	Apple, Inc.
00:17:3F	Belkin International Inc.
00:17:7A	Assa Abloy Ab
00:17:83	Texas Instruments
00:17:88	Philips Lighting BV
00:17:E3	Texas Instruments
00:17:E4	Texas Instruments
00:17:E5	Texas Instruments
00:17:E6	Texas Instruments
00:17:E7	Texas Instruments
00:17:E8	Texas Instruments
00:17:E9	Texas Instruments
00:17:EA	Texas Instruments
00:17:EB	Texas Instruments
00:17:EC	Texas Instruments
00:17:F2	Apple, Inc.
00:18:2F	Texas Instruments
00:18:30	Texas Instruments
00:18:31	Texas Instruments
00:18:32	Texas Instruments
00:18:33	Texas Instruments
00:18:34	Texas Instruments
00:19:09	DEVI - Danfoss A/S
00:19:E3	Apple, Inc.
00:1A:11	Google, Inc.
00:1A:B6	Texas Instruments
00:1B:08	Danfoss Drives A/S
00:1B:63	Apple, Inc.
00:1B:86	Bosch Access Systems GmbH
00:1C:34	Huey Chiao International Co., Ltd.
00:1C:44	Bosch Security Systems BV
00:1C:B3	Apple, Inc.
00:1C:DF	Belkin International Inc.
00:1D:4F	Apple, Inc.
00:1E:1E	Honeywell Life Safety
00:1E:52	Apple, Inc.
00:1E:C0	Microchip Technology Inc.
00:1E:C2	Apple, Inc.
00:1E:C6	Leviton Manufacturing Co., Inc
00:1F:55	Honeywell Security (China) Co., Ltd.
00:1F:5B	Apple, Inc.
00:1F:EE	ubisys technologies GmbH
00:1F:F3	Apple, Inc.
00:20:04	Yamatake-Honeywell Co., Ltd.
00:20:3D	Honeywell Environmental & Combustion Controls
00:21:2E	dresden-elektronik
00:21:BA	Texas Instruments
00:21:E9	Apple, Inc.
00:22:41	Apple, Inc.
00:22:6A	Honeywell
00:22:75	Belkin International Inc.
00:22:A5	Texas Instruments
00:23:12	Apple, Inc.
00:23:32	Apple, Inc.
00:23:6C	Apple, Inc.
00:23:B6	Securite Communications / Honeywell
00:23:D4	Texas Instruments
00:23:DF	Apple, Inc.
00:24:36	Apple, Inc.
00:24:BA	Texas Instruments
00:25:00	Apple, Inc.
00:25:4B	Apple, Inc.
00:25:BC	Apple, Inc.
00:26:08	Apple, Inc.
00:26:4A	Apple, Inc.
00:26:B0	Apple, Inc.
00:26:BB	Apple, Inc.
00:26:EC	Legrand Home Systems, Inc
00:30:65	Apple, Inc.
00:30:AF	Honeywell GmbH
00:30:BD	Belkin Components
00:35:FF	Texas Instruments
00:3C:84	Silicon Laboratories
00:3E:E1	Apple, Inc.
00:40:84	Honeywell
00:4B:12	Espressif Inc.
00:50:E4	Apple, Inc.
00:56:CD	Apple, Inc.
00:5B:94	Apple, Inc.
00:60:37	NXP Semiconductors
00:61:71	Apple, Inc.
00:6D:52	Apple, Inc.
00:71:47	Amazon Technologies Inc.
00:7D:60	Apple, Inc.
00:80:A7	Honeywell International Inc
00:80:E1	STMicroelectronics SRL
00:81:2A	Apple, Inc.
00:81:F9	Texas Instruments
00:88:65	Apple, Inc.
00:8A:76	Apple, Inc.
00:90:30	Honeywell-Dating
00:A0:40	Apple, Inc.
00:AA:FD	Texas Instruments
00:B3:62	Apple, Inc.
00:BB:3A	Amazon Technologies Inc.
00:BE:44	Silicon Laboratories
00:C5:85	Apple, Inc.
00:C6:10	Apple, Inc.
00:CD:FE	Apple, Inc.
00:D0:2D	Resideo
00:DB:70	Apple, Inc.
00:F3:61	Amazon Technologies Inc.
00:F3:9F	Apple, Inc.
00:F4:B9	Apple, Inc.
00:F6:20	Google, Inc.
00:F7:6F	Apple, Inc.
00:FC:8B	Amazon Technologies Inc.
04:00:6E	Google, Inc.
04:0C:CE	Apple, Inc.
04:0D:84	Silicon Laboratories
04:13:7A	Apple, Inc.
04:15:52	Apple, Inc.
04:1E:64	Apple, Inc.
04:23:22	Texas Instruments
04:25:E8	Texas Instruments
04:26:05	Bosch Building Automation GmbH
04:26:65	Apple, Inc.
04:41:A5	Apple, Inc.
04:47:07	Texas Instruments
04:48:9A	Apple, Inc.
04:4B:ED	Apple, Inc.
04:52:F3	Apple, Inc.
04:54:53	Apple, Inc.
04:68:65	Apple, Inc.
04:69:F8	Apple, Inc.
04:72:95	Apple, Inc.
04:79:B7	Texas Instruments
04:83:08	Espressif Inc.
04:87:27	Silicon Laboratories
04:91:62	Microchip Technology Inc.
04:99:B9	Apple, Inc.
04:99:BB	Apple, Inc.
04:9D:05	Apple, Inc.
04:A3:16	Texas Instruments
04:BC:6D	Apple, Inc.
04:BF:D5	Apple, Inc.
04:CD:15	Silicon Laboratories
04:CE:7E	NXP France Semiconductors France
04:D3:CF	Apple, Inc.
04:DB:56	Apple, Inc.
04:E3:E5	Silicon Laboratories
04:E4:51	Texas Instruments
04:E5:36	Apple, Inc.
04:EE:03	Texas Instruments
04:F1:3E	Apple, Inc.
04:F7:E4	Apple, Inc.
08:00:07	Apple, Inc.
08:00:28	Texas Instruments
08:04:B4	Texas Instruments
08:12:A5	Amazon Technologies Inc.
08:25:73	Apple, Inc.
08:2C:B6	Apple, Inc.
08:3A:8D	Espressif Inc.
08:3A:F2	Espressif Inc.
08:4B:44	Robert Bosch Elektronika Kft.
08:57:FB	Amazon Technologies Inc.
08:5D:53	Apple, Inc.
08:62:02	Apple, Inc.
08:65:18	Apple, Inc.
08:66:98	Apple, Inc.
08:6A:E5	Amazon Technologies Inc.
08:6B:D7	Silicon Laboratories
08:6D:41	Apple, Inc.
08:70:45	Apple, Inc.
08:74:02	Apple, Inc.
08:7C:39	Amazon Technologies Inc.
08:84:9D	Amazon Technologies Inc.
08:86:3B	Belkin International Inc.
08:87:C7	Apple, Inc.
08:8B:C8	Google, Inc.
08:8E:DC	Apple, Inc.
08:91:15	Amazon Technologies Inc.
08:91:A3	Amazon Technologies Inc.
08:95:42	Apple, Inc.
08:9E:08	Google, Inc.
08:A6:BC	Amazon Technologies Inc.
08:A6:F7	Espressif Inc.
08:B4:B1	Google, Inc.
08:B6:1F	Espressif Inc.
08:B9:5F	Silicon Laboratories
08:C2:24	Amazon Technologies Inc.
08:C7:29	Apple, Inc.
08:C7:B5	Apple, Inc.
08:D1:F9	Espressif Inc.
08:D5:93	Texas Instruments
08:DD:EB	Silicon Laboratories
08:E6:89	Apple, Inc.
08:F4:AB	Apple, Inc.
08:F6:9C	Apple, Inc.
08:F8:BC	Apple, Inc.
08:F9:E0	Espressif Inc.
08:FD:52	Silicon Laboratories
08:FF:44	Apple, Inc.
0C:0A:DF	Texas Instruments
0C:15:39	Apple, Inc.
0C:15:63	Apple, Inc.
0C:19:F8	Apple, Inc.
0C:1C:57	Texas Instruments
0C:23:69	Honeywell SPS
0C:2A:6F	Silicon Laboratories
0C:30:21	Apple, Inc.
0C:3B:50	Apple, Inc.
0C:3E:9F	Apple, Inc.
0C:43:14	Silicon Laboratories
0C:43:F9	Amazon Technologies Inc.
0C:47:C9	Amazon Technologies Inc.
0C:4B:EE	Texas Instruments
0C:4D:E9	Apple, Inc.
0C:4E:A0	Espressif Inc.
0C:51:01	Apple, Inc.
0C:51:7E	Apple, Inc.
0C:53:B7	Apple, Inc.
0C:61:CF	Texas Instruments
0C:6A:C4	Apple, Inc.
0C:74:C2	Apple, Inc.
0C:77:1A	Apple, Inc.
0C:85:E1	Apple, Inc.
0C:8B:95	Espressif Inc.
0C:A6:4C	Hangzhou Ezviz Software Co.,Ltd.
0C:AE:5F	Silicon Laboratories
0C:AE:7D	Texas Instruments
0C:B2:B7	Texas Instruments
0C:B8:15	Espressif Inc.
0C:BC:9F	Apple, Inc.
0C:C4:13	Google, Inc.
0C:C5:6C	Apple, Inc.
0C:D7:46	Apple, Inc.
0C:DB:EA	Apple, Inc.
0C:DC:7E	Espressif Inc.
0C:DC:91	Amazon Technologies Inc.
0C:E4:41	Apple, Inc.
0C:EC:80	Texas Instruments
0C:EE:99	Amazon Technologies Inc.
0C:EF:F6	Silicon Laboratories
10:00:20	Apple, Inc.
10:00:3B	Espressif Inc.
10:06:1C	Espressif Inc.
10:08:2C	Texas Instruments
10:09:F9	Amazon Technologies Inc.
10:1C:0C	Apple, Inc.
10:20:BA	Espressif Inc.
10:29:59	Apple, Inc.
10:2E:AF	Texas Instruments
10:2F:CA	Apple, Inc.
10:30:25	Apple, Inc.
10:40:F3	Apple, Inc.
10:41:7F	Apple, Inc.
10:51:DB	Espressif Inc.
10:52:1C	Espressif Inc.
10:5A:17	Tuya Smart Inc.
10:66:50	Robert Bosch JuP1
10:91:A8	Espressif Inc.
10:93:E9	Apple, Inc.
10:94:BB	Apple, Inc.
10:96:93	Amazon Technologies Inc.
10:97:BD	Espressif Inc.
10:9A:DD	Apple, Inc.
10:9F:41	Apple, Inc.
10:A2:D3	Apple, Inc.
10:A4:50	Kwikset
10:AE:60	Amazon Technologies Inc.
10:B5:88	Apple, Inc.
10:B9:C4	Apple, Inc.
10:BD:3A	Apple, Inc.
10:BF:67	Amazon Technologies Inc.
10:CA:BF	Texas Instruments
10:CE:02	Amazon Technologies Inc.
10:CE:A9	Texas Instruments
10:CE:E9	Apple, Inc.
10:CF:0F	Apple, Inc.
10:D5:61	Tuya Smart Inc.
10:DA:63	Apple, Inc.
10:DD:B1	Apple, Inc.
10:E2:C9	Apple, Inc.
10:E7:7A	STMicrolectronics International NV
14:0A:C5	Amazon Technologies Inc.
14:10:9F	Apple, Inc.
14:14:7D	Apple, Inc.
14:1A:97	Apple, Inc.
14:1B:A0	Apple, Inc.
14:20:5E	Apple, Inc.
14:22:3B	Google, Inc.
14:28:76	Apple, Inc.
14:2B:2F	Espressif Inc.
14:2D:41	Silicon Laboratories
14:2D:4D	Apple, Inc.
14:33:5C	Espressif Inc.
14:35:B7	Apple, Inc.
14:41:46	Honeywell (China) Co., LTD
14:42:FC	Texas Instruments
14:5A:05	Apple, Inc.
14:60:CB	Apple, Inc.
14:7D:DA	Apple, Inc.
14:7F:0F	Texas Instruments
14:7F:CE	Apple, Inc.
14:85:09	Apple, Inc.
14:87:6A	Apple, Inc.
14:88:E6	Apple, Inc.
14:8F:C6	Apple, Inc.
14:91:38	Amazon Technologies Inc.
14:91:82	Belkin International Inc.
14:94:6C	Apple, Inc.
14:95:CE	Apple, Inc.
14:98:77	Apple, Inc.
14:99:E2	Apple, Inc.
14:9C:EF	Texas Instruments
14:9D:99	Apple, Inc.
14:B4:57	Silicon Laboratories
14:BD:61	Apple, Inc.
14:C1:4E	Google, Inc.
14:C2:13	Apple, Inc.
14:C8:8B	Apple, Inc.
14:D0:0D	Apple, Inc.
14:D1:9E	Apple, Inc.
14:F2:87	Apple, Inc.
18:04:ED	Texas Instruments
18:0B:1B	Amazon Technologies Inc.
18:0D:F9	Silicon Laboratories
18:20:32	Apple, Inc.
18:2C:65	Texas Instruments
18:34:51	Apple, Inc.
18:3E:EF	Apple, Inc.
18:3F:70	Apple, Inc.
18:45:16	Texas Instruments
18:48:BE	Amazon Technologies Inc.
18:4A:53	Apple, Inc.
18:55:E3	Apple, Inc.
18:56:C3	Apple, Inc.
18:62:E4	Texas Instruments
18:65:90	Apple, Inc.
18:69:D8	Tuya Smart Inc.
18:74:2E	Amazon Technologies Inc.
18:7A:3E	Silicon Laboratories
18:7E:B9	Apple, Inc.
18:81:0E	Apple, Inc.
18:8B:0E	Espressif Inc.
18:93:D7	Texas Instruments
18:9E:FC	Apple, Inc.
18:AF:61	Apple, Inc.
18:AF:8F	Apple, Inc.
18:B4:30	Nest Labs Inc.
18:C2:3C	Lumi United Technology Co., Ltd
18:DE:50	Tuya Smart Inc.
18:E7:B0	Apple, Inc.
18:E7:F4	Apple, Inc.
18:E8:EC	STMicrolectronics International NV
18:EE:69	Apple, Inc.
18:F1:D8	Apple, Inc.
18:F6:43	Apple, Inc.
18:FA:B7	Apple, Inc.
18:FE:34	Espressif Inc.
1C:0D:7D	Apple, Inc.
1C:0E:C2	Apple, Inc.
1C:12:B0	Amazon Technologies Inc.
1C:1A:C0	Apple, Inc.
1C:1D:D3	Apple, Inc.
1C:34:F1	Silicon Laboratories
1C:36:BB	Apple, Inc.
1C:3C:78	Apple, Inc.
1C:45:93	Texas Instruments
1C:4D:66	Amazon Technologies Inc.
1C:53:F9	Google, Inc.
1C:57:DC	Apple, Inc.
1C:5C:F2	Apple, Inc.
1C:61:BF	Apple, Inc.
1C:63:49	Texas Instruments
1C:69:20	Espressif Inc.
1C:6A:76	Apple, Inc.
1C:71:25	Apple, Inc.
1C:86:82	Apple, Inc.
1C:90:FF	Tuya Smart Inc.
1C:91:48	Apple, Inc.
1C:91:80	Apple, Inc.
1C:93:C4	Amazon Technologies Inc.
1C:9D:C2	Espressif Inc.
1C:9E:46	Apple, Inc.
1C:AB:A7	Apple, Inc.
1C:B3:C9	Apple, Inc.
1C:BA:8C	Texas Instruments
1C:C0:89	Silicon Laboratories
1C:DF:52	Texas Instruments
1C:E2:09	Apple, Inc.
1C:E2:CC	Texas Instruments
1C:E6:2B	Apple, Inc.
1C:F2:9A	Google, Inc.
1C:F6:4C	Apple, Inc.
1C:F9:D5	Apple, Inc.
1C:FE:2B	Amazon Technologies Inc.
20:04:84	Apple, Inc.
20:0B:16	Texas Instruments
20:0E:2B	Apple, Inc.
20:15:82	Apple, Inc.
20:1A:94	Apple, Inc.
20:1F:3B	Google, Inc.
20:2D:F6	Apple, Inc.
20:32:C6	Apple, Inc.
20:37:A5	Apple, Inc.
20:3C:AE	Apple, Inc.
20:43:A8	Espressif Inc.
20:44:3A	Schneider Electric Asia Pacific Ltd
20:69:80	Apple, Inc.
20:76:8F	Apple, Inc.
20:78:CD	Apple, Inc.
20:78:F0	Apple, Inc.
20:7D:74	Apple, Inc.
20:8B:D1	NXP Semiconductor (Tianjin) LTD.
20:91:48	Texas Instruments
20:91:DF	Apple, Inc.
20:9B:CD	Apple, Inc.
20:A1:71	Amazon Technologies Inc.
20:A2:E4	Apple, Inc.
20:A5:CB	Apple, Inc.
20:AB:37	Apple, Inc.
20:BB:BC	Hangzhou Ezviz Software Co.,Ltd.
20:BE:B8	Amazon Technologies Inc.
20:C3:8F	Texas Instruments
20:C9:D0	Apple, Inc.
20:CD:39	Texas Instruments
20:D7:78	Texas Instruments
20:DF:B9	Google, Inc.
20:E2:A8	Apple, Inc.
20:E8:74	Apple, Inc.
20:EE:28	Apple, Inc.
20:F0:94	Google, Inc.
20:FA:85	Apple, Inc.
20:FE:00	Amazon Technologies Inc.
24:05:88	Google, Inc.
24:0A:C4	Espressif Inc.
24:1B:7A	Apple, Inc.
24:1E:EB	Apple, Inc.
24:24:0E	Apple, Inc.
24:29:34	Google, Inc.
24:4C:AB	Espressif Inc.
24:4C:E3	Amazon Technologies Inc.
24:58:7C	Espressif Inc.
24:5B:A7	Apple, Inc.
24:5E:48	Apple, Inc.
24:62:AB	Espressif Inc.
24:6F:28	Espressif Inc.
24:71:89	Texas Instruments
24:76:25	Texas Instruments
24:7D:4D	Texas Instruments
24:95:2F	Google, Inc.
24:9F:89	Texas Instruments
24:A0:74	Apple, Inc.
24:A1:60	Espressif Inc.
24:A2:E1	Apple, Inc.
24:AB:81	Apple, Inc.
24:B2:DE	Espressif Inc.
24:B3:39	Apple, Inc.
24:CE:33	Amazon Technologies Inc.
24:D0:DF	Apple, Inc.
24:D7:EB	Espressif Inc.
24:DC:C3	Espressif Inc.
24:E3:14	Apple, Inc.
24:E5:0F	Google, Inc.
24:EC:4A	Espressif Inc.
24:F0:94	Apple, Inc.
24:F5:A2	Belkin International Inc.
24:F6:77	Apple, Inc.
24:FD:5B	SmartThings, Inc.
28:02:2E	Apple, Inc.
28:02:44	Apple, Inc.
28:0B:5C	Apple, Inc.
28:24:C9	Amazon Technologies Inc.
28:29:86	APC by Schneider Electric
28:2D:7F	Apple, Inc.
28:34:FF	Apple, Inc.
28:37:2F	Espressif Inc.
28:37:37	Apple, Inc.
28:3C:90	Texas Instruments
28:56:2F	Espressif Inc.
28:5A:EB	Apple, Inc.
28:68:47	Silicon Laboratories
28:6A:B8	Apple, Inc.
28:6A:BA	Apple, Inc.
28:6D:97	SAMJIN Co., Ltd.
28:73:F6	Amazon Technologies Inc.
28:76:81	Silicon Laboratories
28:77:F1	Apple, Inc.
28:82:7C	Bosch Automative products(Suzhou)Co.,Ltd Changzhou Branch
28:83:C9	Apple, Inc.
28:8E:EC	Apple, Inc.
28:8F:F6	Apple, Inc.
28:9E:DF	Danfoss Turbocor Compressors, Inc
28:A0:2B	Apple, Inc.
28:B5:E8	Texas Instruments
28:BD:89	Google, Inc.
28:C1:A0	Apple, Inc.
28:C5:38	Apple, Inc.
28:C7:09	Apple, Inc.
28:CF:DA	Apple, Inc.
28:CF:E9	Apple, Inc.
28:DB:A7	Silicon Laboratories
28:E0:2C	Apple, Inc.
28:E1:4C	Apple, Inc.
28:E7:CF	Apple, Inc.
28:EA:2D	Apple, Inc.
28:EC:95	Apple, Inc.
28:EC:9A	Texas Instruments
28:ED:6A	Apple, Inc.
28:EF:01	Amazon Technologies Inc.
28:F0:33	Apple, Inc.
28:F0:76	Apple, Inc.
28:FF:3C	Apple, Inc.
2C:11:65	Silicon Laboratories
2C:18:09	Apple, Inc.
2C:1F:23	Apple, Inc.
2C:20:0B	Apple, Inc.
2C:32:6A	Apple, Inc.
2C:33:61	Apple, Inc.
2C:3A:E8	Espressif Inc.
2C:57:CE	Apple, Inc.
2C:61:F6	Apple, Inc.
2C:6B:7D	Texas Instruments
2C:71:FF	Amazon Technologies Inc.
2C:76:00	Apple, Inc.
2C:7C:F2	Apple, Inc.
2C:81:BF	Apple, Inc.
2C:82:17	Apple, Inc.
2C:A7:74	Texas Instruments
2C:AB:33	Texas Instruments
2C:B4:3A	Apple, Inc.
2C:BC:87	Apple, Inc.
2C:BC:BB	Espressif Inc.
2C:BE:08	Apple, Inc.
2C:C2:53	Apple, Inc.
2C:CA:16	Apple, Inc.
2C:CA:75	Robert Bosch GmbH AnP
2C:D3:AD	Texas Instruments
2C:F0:A2	Apple, Inc.
2C:F0:EE	Apple, Inc.
2C:F4:32	Espressif Inc.
2C:FE:8B	Microchip Technologies Inc
30:10:E4	Apple, Inc.
30:23:03	Belkin International Inc.
30:30:D0	Texas Instruments
30:30:F9	Espressif Inc.
30:35:AD	Apple, Inc.
30:3B:7C	Apple, Inc.
30:45:11	Texas Instruments
30:57:14	Apple, Inc.
30:63:6B	Apple, Inc.
30:82:16	Apple, Inc.
30:83:98	Espressif Inc.
30:90:48	Apple, Inc.
30:90:AB	Apple, Inc.
30:AE:A4	Espressif Inc.
30:AF:7E	Texas Instruments
30:C6:F7	Espressif Inc.
30:C9:22	Espressif Inc.
30:D5:3E	Apple, Inc.
30:D7:A1	Apple, Inc.
30:D8:75	Apple, Inc.
30:D9:D9	Apple, Inc.
30:E0:4F	Apple, Inc.
30:E2:83	Texas Instruments
30:ED:A0	Espressif Inc.
30:F0:28	Bosch Sicherheitssysteme GmbH
30:F7:C5	Apple, Inc.
30:FB:10	Silicon Laboratories
30:FD:38	Google, Inc.
34:03:DE	Texas Instruments
34:08:BC	Apple, Inc.
34:08:E1	Texas Instruments
34:10:5D	Texas Instruments
34:10:F4	Silicon Laboratories
34:12:98	Apple, Inc.
34:13:43	GE Lighting
34:14:B5	Texas Instruments
34:15:13	Texas Instruments
34:15:9E	Apple, Inc.
34:25:B4	Silicon Laboratories
34:25:BE	Amazon Technologies Inc.
34:28:40	Apple, Inc.
34:2A:F1	Texas Instruments
34:2B:6E	Apple, Inc.
34:31:8F	Apple, Inc.
34:36:3B	Apple, Inc.
34:3C:30	NXP Semiconductor (Tianjin) LTD.
34:42:62	Apple, Inc.
34:51:C9	Apple, Inc.
34:5F:45	Espressif Inc.
34:66:91	Apple, Inc.
34:68:B5	Texas Instruments
34:7C:25	Apple, Inc.
34:84:E4	Texas Instruments
34:85:18	Espressif Inc.
34:86:5D	Espressif Inc.
34:8C:5E	Apple, Inc.
34:8D:13	Silicon Laboratories
34:94:54	Espressif Inc.
34:98:7A	Espressif Inc.
34:A3:95	Apple, Inc.
34:A8:EB	Apple, Inc.
34:AB:37	Apple, Inc.
34:AB:95	Espressif Inc.
34:AF:B3	Amazon Technologies Inc.
34:B1:EB	Apple, Inc.
34:B1:F7	Texas Instruments
34:B4:72	Espressif Inc.
34:B7:DA	Espressif Inc.
34:C0:59	Apple, Inc.
34:C4:59	Texas Instruments
34:C6:DD	Hangzhou Ezviz Software Co.,Ltd.
34:C7:E9	Google, Inc.
34:CD:B0	Espressif Inc.
34:D2:70	Amazon Technologies Inc.
34:E2:FD	Apple, Inc.
34:EE:16	Apple, Inc.
34:F6:8D	Apple, Inc.
34:FD:6A	Apple, Inc.
34:FE:77	Apple, Inc.
38:09:FB	Apple, Inc.
38:0B:3C	Texas Instruments
38:0F:4A	Apple, Inc.
38:18:2B	Espressif Inc.
38:1F:8D	Tuya Smart Inc.
38:2C:E5	Tuya Smart Inc.
38:39:8F	Silicon Laboratories
38:48:4C	Apple, Inc.
38:53:9C	Apple, Inc.
38:5B:44	Silicon Laboratories
38:5C:FB	Silicon Laboratories
38:62:33	Apple, Inc.
38:65:B2	Apple, Inc.
38:66:F0	Apple, Inc.
38:71:DE	Apple, Inc.
38:7F:8B	Apple, Inc.
38:81:D7	Texas Instruments
38:86:F7	Google, Inc.
38:88:A4	Apple, Inc.
38:89:2C	Apple, Inc.
38:8B:59	Google, Inc.
38:9C:B2	Apple, Inc.
38:A5:C9	Tuya Smart Inc.
38:AB:41	Texas Instruments
38:B5:4D	Apple, Inc.
38:C4:3A	Apple, Inc.
38:C9:86	Apple, Inc.
38:CA:DA	Apple, Inc.
38:D2:69	Texas Instruments
38:E1:3D	Apple, Inc.
38:EC:0D	Apple, Inc.
38:F7:3D	Amazon Technologies Inc.
38:F9:D3	Apple, Inc.
3C:06:30	Apple, Inc.
3C:07:54	Apple, Inc.
3C:07:D7	Apple, Inc.
3C:0B:59	Tuya Smart Inc.
3C:15:C2	Apple, Inc.
3C:1E:B5	Apple, Inc.
3C:22:FB	Apple, Inc.
3C:28:6D	Google, Inc.
3C:2D:B7	Texas Instruments
3C:2E:F5	Silicon Laboratories
3C:2E:F9	Apple, Inc.
3C:2E:FF	Apple, Inc.
3C:31:74	Google, Inc.
3C:39:C8	Apple, Inc.
3C:3B:77	Apple, Inc.
3C:4D:BE	Apple, Inc.
3C:50:02	Apple, Inc.
3C:5A:B4	Google, Inc.
3C:5C:C4	Amazon Technologies Inc.
3C:61:05	Espressif Inc.
3C:6D:89	Apple, Inc.
3C:71:BF	Espressif Inc.
3C:7D:0A	Apple, Inc.
3C:7D:B1	Texas Instruments
3C:84:27	Espressif Inc.
3C:8A:1F	Espressif Inc.
3C:8D:20	Google, Inc.
3C:A3:08	Texas Instruments
3C:A6:F6	Apple, Inc.
3C:AB:8E	Apple, Inc.
3C:BF:60	Apple, Inc.
3C:CD:36	Apple, Inc.
3C:D0:F8	Apple, Inc.
3C:DD:57	Apple, Inc.
3C:E0:02	Texas Instruments
3C:E0:64	Texas Instruments
3C:E0:72	Apple, Inc.
3C:E4:41	Amazon Technologies Inc.
3C:E4:B0	Texas Instruments
3C:E9:0E	Espressif Inc.
40:03:26	NXP Semiconductor (Tianjin) LTD.
40:06:A0	Texas Instruments
40:22:D8	Espressif Inc.
40:26:19	Apple, Inc.
40:2E:71	Texas Instruments
40:30:04	Apple, Inc.
40:30:59	Silicon Laboratories
40:33:1A	Apple, Inc.
40:3C:FC	Apple, Inc.
40:4C:CA	Espressif Inc.
40:4D:7F	Apple, Inc.
40:5F:C2	Texas Instruments
40:6C:8F	Apple, Inc.
40:70:F5	Apple, Inc.
40:79:11	Apple, Inc.
40:79:12	Texas Instruments
40:82:7B	STMicroelectronics Rousset SAS
40:83:1D	Apple, Inc.
40:84:32	Microchip Technology Inc.
40:91:51	Espressif Inc.
40:92:1A	Apple, Inc.
40:98:4E	Texas Instruments
40:98:AD	Apple, Inc.
40:9C:28	Apple, Inc.
40:A2:DB	Amazon Technologies Inc.
40:A6:D9	Apple, Inc.
40:A9:CF	Amazon Technologies Inc.
40:B3:95	Apple, Inc.
40:B3:FA	Apple, Inc.
40:B4:CD	Amazon Technologies Inc.
40:BC:60	Apple, Inc.
40:BD:32	Texas Instruments
40:C7:11	Apple, Inc.
40:CB:C0	Apple, Inc.
40:D1:60	Apple, Inc.
40:D3:2D	Apple, Inc.
40:DA:5C	Apple, Inc.
40:E6:4B	Apple, Inc.
40:ED:CF	Apple, Inc.
40:EE:BE	NXP Semiconductor (Tianjin) LTD.
40:F3:B0	Texas Instruments
40:F5:20	Espressif Inc.
40:F6:BC	Amazon Technologies Inc.
40:F9:46	Apple, Inc.
44:00:10	Apple, Inc.
44:00:49	Amazon Technologies Inc.
44:07:0B	Google, Inc.
44:09:DA	Apple, Inc.
44:0C:EE	Robert Bosch Elektronikai Kft.
44:17:93	Espressif Inc.
44:18:FD	Apple, Inc.
44:1B:88	Apple, Inc.
44:1D:64	Espressif Inc.
44:2A:60	Apple, Inc.
44:35:83	Apple, Inc.
44:36:59	Robert Bosch GmbH
44:3D:54	Amazon Technologies Inc.
44:3E:8A	Texas Instruments
44:42:01	Amazon Technologies Inc.
44:4A:DB	Apple, Inc.
44:4C:0C	Apple, Inc.
44:65:0D	Amazon Technologies Inc.
44:6B:1F	Texas Instruments
44:6D:7F	Amazon Technologies Inc.
44:88:BE	Texas Instruments
44:90:BB	Apple, Inc.
44:9E:8B	Apple, Inc.
44:A1:0E	Apple, Inc.
44:A7:F4	Apple, Inc.
44:A8:FC	Apple, Inc.
44:B4:B2	Amazon Technologies Inc.
44:B7:D0	Microchip Technology Inc.
44:BB:3B	Google, Inc.
44:C1:5C	Texas Instruments
44:C6:5D	Apple, Inc.
44:D4:65	NXP Semiconductors Taiwan Ltd.
44:D5:CC	Amazon Technologies Inc.
44:D7:7E	Robert Bosch GmbH
44:D8:84	Apple, Inc.
44:DA:30	Apple, Inc.
44:E2:F8	Silicon Laboratories
44:E6:6E	Apple, Inc.
44:EA:D8	Texas Instruments
44:EE:14	Texas Instruments
44:F0:9E	Apple, Inc.
44:F2:1B	Apple, Inc.
44:FB:42	Apple, Inc.
48:26:2C	Apple, Inc.
48:27:E2	Espressif Inc.
